Date,PriceValue,key,ShillerPERatio,Earnings,TreasuryRate,Unemployment,CPI,USRealGDP,PriceDiff,ShillerPERatioDiff,EarningsDiff,TreasuryRateDiff,UnemploymentDiff,CPIDiff,USRealGDPDiff,MTrend
1965-04-01,87.97,1965-04,23.42,45.73,4.2,4.8,31.4,4.06,0.013129102844638973,0.1700000000000017,0.008156966490299844,-0.009999999999999787,0.09999999999999964,0.0031948881789136685,0.0,Neutral
1965-05-01,89.28,1965-05,23.71,46.25,4.21,4.6,31.4,4.06,0.014891440263726352,0.28999999999999915,0.011371091187404314,0.009999999999999787,-0.20000000000000018,0.0,0.0,Neutral
1965-06-01,85.04,1965-06,22.39,46.46,4.21,4.6,31.6,4.12,-0.04749103942652322,-1.3200000000000003,0.004540540540540539,0.0,0.0,0.006369426751592355,0.014778325123152802,Bearish
1965-07-01,84.91,1965-07,22.3,46.91,4.2,4.4,31.6,4.12,-0.0015286923800565955,-0.08999999999999986,0.009685751183813984,-0.009999999999999787,-0.1999999999999993,0.0,0.0,Bearish
1965-08-01,86.49,1965-08,22.67,47.36,4.25,4.4,31.6,4.12,0.0186079378165116,0.370000000000001,0.009592837348113559,0.04999999999999982,0.0,0.0,0.0,Bullish
1965-09-01,89.38,1965-09,23.37,47.81,4.29,4.3,31.6,4.21,0.033414267545381016,0.6999999999999993,0.009501689189189255,0.040000000000000036,-0.10000000000000053,0.0,0.021844660194174637,Bullish
1965-10-01,91.39,1965-10,23.78,48.33,4.35,4.2,31.7,4.21,0.02248825240545993,0.41000000000000014,0.010876385693369572,0.05999999999999961,-0.09999999999999964,0.0031645569620253333,0.0,Bullish
1965-11-01,92.15,1965-11,23.93,49.0,4.45,4.1,31.7,4.21,0.008316008316008316,0.14999999999999858,0.013863025036209509,0.10000000000000053,-0.10000000000000053,0.0,0.0,Neutral
1965-12-01,91.73,1965-12,23.69,49.51,4.62,4.0,31.8,4.3,-0.004557786218122639,-0.23999999999999844,0.010408163265306136,0.16999999999999993,-0.09999999999999964,0.003154574132492094,0.0213776722090262,Bearish
1966-01-01,93.32,1966-01,24.06,49.99,4.61,4.0,31.8,4.3,0.017333478687452164,0.36999999999999744,0.009695011108866947,-0.009999999999999787,0.0,0.0,0.0,Bullish
1966-02-01,92.69,1966-02,23.7,50.15,4.83,3.8,32.0,4.3,-0.006750964423488992,-0.35999999999999943,0.003200640128025567,0.21999999999999975,-0.20000000000000018,0.0062893081761006275,0.0,Bearish
1966-03-01,88.88,1966-03,22.61,50.47,4.87,3.8,32.1,4.41,-0.04110475779479994,-1.0899999999999999,0.0063808574277168795,0.040000000000000036,0.0,0.0031250000000000444,0.0255813953488373,Bearish
1966-04-01,91.6,1966-04,23.11,50.53,4.75,3.8,32.3,4.41,0.03060306030603055,0.5,0.0011888250445810655,-0.1200000000000001,0.0,0.006230529595015355,0.0,Bullish
1966-05-01,86.78,1966-05,21.85,50.9,4.78,3.9,32.3,4.41,-0.05262008733624446,-1.259999999999998,0.00732238274292496,0.03000000000000025,0.10000000000000009,0.0,0.0,Bearish
1966-06-01,86.06,1966-06,21.56,51.12,4.81,3.8,32.4,4.42,-0.008296842590458597,-0.2900000000000027,0.0043222003929273,0.02999999999999936,-0.10000000000000009,0.003095975232198178,0.0022675736961450532,Bearish
1966-07-01,85.84,1966-07,21.38,51.12,5.02,3.8,32.5,4.42,-0.0025563560306762767,-0.17999999999999972,0.0,0.20999999999999996,0.0,0.0030864197530864335,0.0,Bearish
1966-08-01,80.65,1966-08,19.91,50.96,5.22,3.8,32.7,4.42,-0.06046132339235788,-1.4699999999999989,-0.00312989045383405,0.20000000000000018,0.0,0.006153846153846176,0.0,Bearish
1966-09-01,77.81,1966-09,19.16,51.12,5.18,3.7,32.7,4.46,-0.035213887166769986,-0.75,0.0031397174254317317,-0.040000000000000036,-0.09999999999999964,0.0,0.009049773755656076,Bearish
1966-10-01,77.13,1966-10,18.83,50.93,5.01,3.7,32.9,4.46,-0.008739236601979283,-0.33000000000000185,-0.0037167449139279274,-0.16999999999999993,0.0,0.006116207951070152,0.0,Bearish
1966-11-01,80.99,1966-11,19.71,51.05,5.16,3.6,32.9,4.46,0.05004537793335917,0.8800000000000026,0.0023561751423522015,0.15000000000000036,-0.10000000000000009,0.0,0.0,Bullish
1966-12-01,81.33,1966-12,19.74,51.18,4.84,3.8,32.9,4.5,0.004198049141869387,0.029999999999997584,0.0025465230166503705,-0.3200000000000003,0.19999999999999973,0.0,0.008968609865470878,Neutral
1967-01-01,84.45,1967-01,20.43,50.87,4.58,3.9,32.9,4.5,0.03836222796016231,0.6900000000000013,-0.006057053536537738,-0.2599999999999998,0.10000000000000009,0.0,0.0,Bullish
1967-02-01,87.36,1967-02,21.07,50.56,4.63,3.8,32.9,4.5,0.03445825932504443,0.6400000000000006,-0.0060939650088459585,0.04999999999999982,-0.10000000000000009,0.0,0.0,Bullish
1967-03-01,89.42,1967-03,21.44,50.1,4.54,3.8,33.0,4.54,0.023580586080585997,0.370000000000001,-0.009098101265822778,-0.08999999999999986,0.0,0.003039513677811634,0.008888888888888946,Bullish
1967-04-01,90.96,1967-04,21.69,49.58,4.59,3.8,33.1,4.54,0.01722209796466112,0.25,-0.01037924151696612,0.04999999999999982,0.0,0.003030303030303161,0.0,Bullish
1967-05-01,92.59,1967-05,21.95,49.07,4.85,3.8,33.2,4.54,0.01791996481970104,0.259999999999998,-0.010286405808793808,0.2599999999999998,0.0,0.0030211480362538623,0.0,Bullish
1967-06-01,91.43,1967-06,21.55,48.56,5.02,3.9,33.3,4.54,-0.012528350793822196,-0.3999999999999986,-0.010393315671489711,0.16999999999999993,0.10000000000000009,0.0030120481927708997,0.0,Bearish
1967-07-01,93.01,1967-07,21.8,48.32,5.16,3.8,33.4,4.54,0.017280979984687805,0.25,-0.0049423393739703725,0.14000000000000057,-0.10000000000000009,0.0030030030030030463,0.0,Bullish
1967-08-01,94.49,1967-08,22.03,48.09,5.28,3.8,33.5,4.54,0.01591226749811847,0.23000000000000043,-0.004759933774834413,0.1200000000000001,0.0,0.0029940119760478723,0.0,Neutral
1967-09-01,95.81,1967-09,22.22,47.85,5.3,3.8,33.6,4.58,0.01396973224679865,0.18999999999999773,-0.004990642545227741,0.019999999999999574,0.0,0.0029850746268658135,0.008810572687224738,Neutral
1967-10-01,95.66,1967-10,22.07,47.8,5.48,4.0,33.7,4.58,-0.0015655985805239636,-0.14999999999999858,-0.0010449320794149175,0.1800000000000006,0.20000000000000018,0.0029761904761904656,0.0,Bearish
1967-11-01,92.66,1967-11,21.26,47.75,5.75,3.9,33.8,4.58,-0.03136107045787162,-0.8099999999999987,-0.0010460251046024993,0.2699999999999996,-0.10000000000000009,0.0029673590504448732,0.0,Bearish
1967-12-01,95.3,1967-12,21.75,47.7,5.7,3.8,33.9,4.62,0.028491258363910976,0.48999999999999844,-0.0010471204188481353,-0.04999999999999982,-0.10000000000000009,0.002958579881656931,0.008733624454148492,Bullish
1968-01-01,95.04,1968-01,21.51,47.74,5.53,3.7,34.1,4.62,-0.0027282266526756915,-0.23999999999999844,0.0008385744234800097,-0.16999999999999993,-0.09999999999999964,0.005899705014749346,0.0,Bearish
1968-02-01,90.75,1968-02,20.42,47.93,5.56,3.8,34.2,4.62,-0.04513888888888895,-1.0899999999999999,0.003979891076665298,0.02999999999999936,0.09999999999999964,0.0029325513196480912,0.0,Bearish
1968-03-01,89.09,1968-03,19.93,48.11,5.74,3.7,34.3,4.71,-0.018292011019283683,-0.490000000000002,0.0037554767369079034,0.1800000000000006,-0.09999999999999964,0.0029239766081869956,0.01948051948051943,Bearish
1968-04-01,95.67,1968-04,21.28,48.36,5.64,3.5,34.4,4.71,0.07385789650914809,1.3500000000000014,0.0051964248596965135,-0.10000000000000053,-0.20000000000000018,0.00291545189504383,0.0,Bullish
1968-05-01,97.87,1968-05,21.63,48.6,5.87,3.5,34.5,4.71,0.02299571443503723,0.34999999999999787,0.00496277915632759,0.23000000000000043,0.0,0.0029069767441860517,0.0,Bullish
1968-06-01,100.5,1968-06,22.0,48.7,5.72,3.7,34.7,4.79,0.026872381730867367,0.370000000000001,0.002057613168724215,-0.15000000000000036,0.20000000000000018,0.005797101449275477,0.01698513800424628,Bullish
1968-07-01,100.3,1968-07,21.75,48.68,5.5,3.7,34.9,4.79,-0.0019900497512438386,-0.25,-0.000410677618069899,-0.21999999999999975,0.0,0.0057636887608067955,0.0,Bearish
1968-08-01,98.11,1968-08,21.14,48.8,5.42,3.5,35.0,4.79,-0.021834496510468537,-0.6099999999999994,0.0024650780608053147,-0.08000000000000007,-0.20000000000000018,0.002865329512893977,0.0,Bearish
1968-09-01,101.3,1968-09,21.68,48.92,5.46,3.4,35.1,4.83,0.03251452451330139,0.5399999999999991,0.0024590163934428144,0.040000000000000036,-0.10000000000000009,0.0028571428571428914,0.008350730688935215,Bullish
1968-10-01,103.8,1968-10,22.0,48.93,5.58,3.4,35.3,4.83,0.024679170779861703,0.3200000000000003,0.00020441537203597093,0.1200000000000001,0.0,0.005698005698005604,0.0,Bullish
1968-11-01,105.4,1968-11,22.2,49.08,5.7,3.4,35.4,4.83,0.015414258188824803,0.1999999999999993,0.003065603923972926,0.1200000000000001,0.0,0.0028328611898016387,0.0,Neutral
1968-12-01,106.5,1968-12,22.28,49.22,6.03,3.4,35.5,4.85,0.010436432637571214,0.08000000000000185,0.002852485737571353,0.33000000000000007,0.0,0.0028248587570622874,0.0041407867494822614,Neutral
1969-01-01,102.0,1969-01,21.19,49.25,6.04,3.4,35.6,4.85,-0.04225352112676062,-1.0899999999999999,0.000609508329947106,0.009999999999999787,0.0,0.0028169014084507005,0.0,Bearish
1969-02-01,101.5,1969-02,20.9,49.15,6.19,3.4,35.8,4.85,-0.004901960784313708,-0.2900000000000027,-0.0020304568527919065,0.15000000000000036,0.0,0.00561797752808979,0.0,Bearish
1969-03-01,99.3,1969-03,20.2,48.91,6.3,3.4,36.1,4.92,-0.021674876847290636,-0.6999999999999993,-0.004883011190234043,0.10999999999999943,0.0,0.008379888268156499,0.014432989690721598,Bearish
1969-04-01,101.3,1969-04,20.43,48.69,6.17,3.4,36.3,4.92,0.020140986908358416,0.23000000000000043,-0.004498057656920906,-0.1299999999999999,0.0,0.005540166204986097,0.0,Bullish
1969-05-01,104.6,1969-05,20.97,48.62,6.32,3.4,36.4,4.92,0.03257650542941759,0.5399999999999991,-0.001437666872047605,0.15000000000000036,0.0,0.0027548209366392573,0.0,Bullish
1969-06-01,99.14,1969-06,19.71,48.41,6.57,3.5,36.6,4.94,-0.0521988527724665,-1.259999999999998,-0.004319210201563117,0.25,0.10000000000000009,0.005494505494505475,0.004065040650406582,Bearish
1969-07-01,94.71,1969-07,18.68,48.28,6.72,3.5,36.8,4.94,-0.044684284849707545,-1.0300000000000011,-0.002685395579425598,0.14999999999999947,0.0,0.005464480874316724,0.0,Bearish
1969-08-01,94.18,1969-08,18.43,48.16,6.69,3.5,37.0,4.94,-0.005596029986273732,-0.25,-0.0024855012427507095,-0.02999999999999936,0.0,0.005434782608695787,0.0,Bearish
1969-09-01,94.51,1969-09,18.4,48.16,7.16,3.7,37.1,4.97,0.003503928647271115,-0.030000000000001137,0.0,0.46999999999999975,0.20000000000000018,0.002702702702702675,0.006072874493926905,Neutral
1969-10-01,95.52,1969-10,18.45,47.61,7.1,3.7,37.3,4.97,0.010686699820124712,0.05000000000000071,-0.011420265780730854,-0.0600000000000005,0.0,0.005390835579514697,0.0,Neutral
1969-11-01,96.21,1969-11,18.44,47.06,7.14,3.5,37.5,4.97,0.007223618090452133,-0.00999999999999801,-0.011552194917034186,0.040000000000000036,-0.20000000000000018,0.00536193029490617,0.0,Neutral
1969-12-01,91.11,1969-12,17.33,46.51,7.65,3.5,37.7,4.95,-0.053009042719052046,-1.110000000000003,-0.01168720781980459,0.5100000000000007,0.0,0.005333333333333412,-0.004024144869215207,Bearish
1970-01-01,90.31,1970-01,17.09,45.99,7.79,3.9,37.8,4.95,-0.008780594885303472,-0.23999999999999844,-0.011180391313695859,0.13999999999999968,0.3999999999999999,0.0026525198938991412,0.0,Bearish
1970-02-01,87.16,1970-02,16.37,45.34,7.24,4.2,38.0,4.95,-0.03487985826597284,-0.7199999999999989,-0.01413350728419216,-0.5499999999999998,0.30000000000000027,0.005291005291005346,0.0,Bearish
1970-03-01,88.65,1970-03,16.53,44.71,7.07,4.4,38.2,4.94,0.017094997705369597,0.16000000000000014,-0.013895015438906144,-0.16999999999999993,0.20000000000000018,0.0052631578947368585,-0.002020202020201922,Neutral
1970-04-01,85.95,1970-04,15.87,44.07,7.39,4.6,38.5,4.94,-0.030456852791878153,-0.6600000000000019,-0.014314471035562493,0.3199999999999994,0.1999999999999993,0.00785340314136107,0.0,Bearish
1970-05-01,76.06,1970-05,13.98,43.67,7.91,4.8,38.6,4.94,-0.11506689936009307,-1.8899999999999988,-0.009076469253460395,0.5200000000000005,0.20000000000000018,0.0025974025974027093,0.0,Bearish
1970-06-01,75.59,1970-06,13.8,43.16,7.84,4.9,38.8,4.95,-0.006179332106231894,-0.17999999999999972,-0.011678497824593626,-0.07000000000000028,0.10000000000000053,0.005181347150258864,0.002024291497975561,Bearish
1970-07-01,75.72,1970-07,13.73,42.52,7.46,5.0,39.0,4.95,0.0017198042069055397,-0.07000000000000028,-0.014828544949026745,-0.3799999999999999,0.09999999999999964,0.005154639175257714,0.0,Neutral
1970-08-01,77.92,1970-08,14.1,42.11,7.53,5.1,39.0,4.95,0.02905441098785011,0.3699999999999992,-0.009642521166509987,0.07000000000000028,0.09999999999999964,0.0,0.0,Bullish
1970-09-01,82.58,1970-09,14.84,41.48,7.39,5.4,39.2,4.99,0.0598049281314168,0.7400000000000002,-0.014960816908097918,-0.14000000000000057,0.3000000000000007,0.00512820512820511,0.008080808080808133,Bullish
1970-10-01,84.37,1970-10,15.06,40.68,7.33,5.5,39.4,4.99,0.021675950593364135,0.22000000000000064,-0.01928640308582441,-0.05999999999999961,0.09999999999999964,0.005102040816326481,0.0,Bullish
1970-11-01,84.28,1970-11,14.95,39.89,6.84,5.9,39.6,4.99,-0.0010667298802892189,-0.11000000000000121,-0.01941986234021631,-0.4900000000000002,0.40000000000000036,0.005076142131979822,0.0,Bearish
1970-12-01,90.05,1970-12,15.87,39.1,6.39,6.1,39.8,4.94,0.06846226862838156,0.9199999999999999,-0.019804462271245882,-0.4500000000000002,0.1999999999999993,0.005050505050504972,-0.01002004008016033,Bullish
1971-01-01,93.49,1971-01,16.46,39.33,6.24,5.9,39.8,4.94,0.03820099944475297,0.5900000000000016,0.00588235294117645,-0.14999999999999947,-0.1999999999999993,0.0,0.0,Bullish
1971-02-01,97.11,1971-02,17.03,39.46,6.11,5.9,39.9,4.94,0.038720718793453957,0.5700000000000003,0.003305364861428961,-0.1299999999999999,0.0,0.002512562814070307,0.0,Bullish
1971-03-01,99.6,1971-03,17.4,39.59,5.7,6.0,40.0,5.07,0.02564102564102555,0.36999999999999744,0.003294475418144982,-0.41000000000000014,0.09999999999999964,0.0025062656641603454,0.026315789473684292,Bullish
1971-04-01,103.0,1971-04,17.92,39.74,5.83,5.9,40.1,5.07,0.034136546184738936,0.5200000000000031,0.0037888355645363525,0.1299999999999999,-0.09999999999999964,0.0024999999999999467,0.0,Bullish
1971-05-01,101.6,1971-05,17.56,39.8,6.39,5.9,40.3,5.07,-0.013592233009708798,-0.360000000000003,0.0015098137896325525,0.5599999999999996,0.0,0.004987531172069737,0.0,Bearish
1971-06-01,99.72,1971-06,17.08,39.75,6.52,5.9,40.6,5.1,-0.018503937007874005,-0.4800000000000004,-0.0012562814070351536,0.1299999999999999,0.0,0.007444168734491496,0.005917159763313418,Bearish
1971-07-01,99.0,1971-07,16.89,39.93,6.73,6.0,40.7,5.1,-0.0072202166064981865,-0.18999999999999773,0.004528301886792541,0.21000000000000085,0.09999999999999964,0.0024630541871921707,0.0,Bearish
1971-08-01,97.24,1971-08,16.52,40.1,6.58,6.1,40.8,5.1,-0.01777777777777778,-0.370000000000001,0.004257450538442287,-0.15000000000000036,0.09999999999999964,0.002457002457002311,0.0,Bearish
1971-09-01,99.4,1971-09,16.86,40.37,6.14,6.0,40.8,5.14,0.02221308103661057,0.33999999999999986,0.0067331670822941,-0.4400000000000004,-0.09999999999999964,0.0,0.007843137254901933,Bullish
1971-10-01,97.29,1971-10,16.43,40.94,5.93,5.8,40.9,5.14,-0.02122736418511062,-0.4299999999999997,0.014119395590785233,-0.20999999999999996,-0.20000000000000018,0.002450980392156854,0.0,Bearish
1971-11-01,92.78,1971-11,15.64,41.61,5.81,6.0,40.9,5.14,-0.04635625449686509,-0.7899999999999991,0.016365412799218326,-0.1200000000000001,0.20000000000000018,0.0,0.0,Bearish
1971-12-01,99.17,1971-12,16.6,42.07,5.93,6.0,41.1,5.15,0.06887260185384791,0.9600000000000009,0.011055034847392564,0.1200000000000001,0.0,0.004889975550122383,0.001945525291829009,Bullish
1972-01-01,103.3,1972-01,17.26,42.34,5.95,5.8,41.1,5.15,0.041645658969446275,0.6600000000000001,0.006417874970287674,0.020000000000000462,-0.20000000000000018,0.0,0.0,Bullish
1972-02-01,105.2,1972-02,17.46,42.41,6.08,5.7,41.3,5.15,0.018393030009680622,0.1999999999999993,0.0016532829475670585,0.1299999999999999,-0.09999999999999964,0.0048661800486617945,0.0,Bullish
1972-03-01,107.7,1972-03,17.81,42.57,6.07,5.8,41.4,5.25,0.023764258555132978,0.34999999999999787,0.003772695119075742,-0.009999999999999787,0.09999999999999964,0.002421307506053294,0.01941747572815533,Bullish
1972-04-01,108.8,1972-04,17.92,42.86,6.19,5.7,41.5,5.25,0.01021355617455888,0.11000000000000298,0.006812309137890438,0.1200000000000001,-0.09999999999999964,0.0024154589371980784,0.0,Neutral
1972-05-01,107.7,1972-05,17.66,43.15,6.13,5.7,41.6,5.25,-0.010110294117646967,-0.26000000000000156,0.006766215585627622,-0.0600000000000005,0.0,0.002409638554216942,0.0,Bearish
1972-06-01,108.0,1972-06,17.64,43.43,6.11,5.7,41.7,5.37,0.0027855153203342198,-0.019999999999999574,0.006488991888760065,-0.019999999999999574,0.0,0.0024038461538462563,0.02285714285714291,Neutral
1972-07-01,107.2,1972-07,17.4,43.63,6.11,5.6,41.9,5.37,-0.007407407407407418,-0.240000000000002,0.004605111673958051,0.0,-0.10000000000000053,0.004796163069544335,0.0,Bearish
1972-08-01,111.0,1972-08,17.94,43.94,6.21,5.6,42.0,5.37,0.035447761194029814,0.5400000000000027,0.007105202842081049,0.09999999999999964,0.0,0.0023866348448686736,0.0,Bullish
1972-09-01,109.4,1972-09,17.61,44.24,6.55,5.5,42.1,5.42,-0.014414414414414378,-0.33000000000000185,0.006827492034592764,0.33999999999999986,-0.09999999999999964,0.0023809523809523725,0.009310986964618184,Bearish
1972-10-01,109.6,1972-10,17.53,44.7,6.48,5.6,42.3,5.42,0.001828153564899404,-0.0799999999999983,0.010397830018083143,-0.0699999999999994,0.09999999999999964,0.004750593824227822,0.0,Neutral
1972-11-01,115.1,1972-11,18.34,45.27,6.28,5.3,42.4,5.42,0.050182481751824826,0.8099999999999987,0.012751677852349097,-0.20000000000000018,-0.2999999999999998,0.0023640661938535423,0.0,Bullish
1972-12-01,117.5,1972-12,18.65,45.83,6.36,5.2,42.5,5.51,0.020851433536055675,0.3099999999999987,0.012370223105809375,0.08000000000000007,-0.09999999999999964,0.002358490566037874,0.016605166051660403,Bullish
1973-01-01,118.4,1973-01,18.71,46.62,6.46,4.9,42.6,5.51,0.007659574468085184,0.060000000000002274,0.017237617281256723,0.09999999999999964,-0.2999999999999998,0.0023529411764706687,0.0,Neutral
1973-02-01,114.2,1973-02,17.89,47.19,6.64,5.0,42.9,5.51,-0.03547297297297303,-0.8200000000000003,0.012226512226512165,0.17999999999999972,0.09999999999999964,0.007042253521126751,0.0,Bearish
1973-03-01,112.4,1973-03,17.41,47.64,6.71,4.9,43.3,5.65,-0.015761821366024442,-0.4800000000000004,0.009535918626827788,0.07000000000000028,-0.09999999999999964,0.00932400932400923,0.025408348457350405,Bearish
1973-04-01,110.3,1973-04,16.94,48.31,6.67,5.0,43.6,5.65,-0.018683274021352392,-0.46999999999999886,0.014063811922754077,-0.040000000000000036,0.09999999999999964,0.006928406466512715,0.0,Bearish
1973-05-01,107.2,1973-05,16.31,48.97,6.85,4.9,43.9,5.65,-0.02810516772438798,-0.6300000000000026,0.013661767749948206,0.17999999999999972,-0.09999999999999964,0.006880733944954143,0.0,Bearish
1973-06-01,104.8,1973-06,15.81,49.62,6.9,4.9,44.2,5.71,-0.022388059701492602,-0.4999999999999982,0.013273432713906352,0.05000000000000071,0.0,0.006833712984054774,0.010619469026548645,Bearish
1973-07-01,105.8,1973-07,15.89,50.56,7.13,4.8,44.3,5.71,0.009541984732824416,0.08000000000000007,0.01894397420395011,0.22999999999999954,-0.10000000000000053,0.002262443438913797,0.0,Neutral
1973-08-01,103.8,1973-08,15.28,50.7,7.4,4.8,45.1,5.71,-0.018903591682419618,-0.6100000000000012,0.002768987341772222,0.27000000000000046,0.0,0.01805869074492117,0.0,Bearish
1973-09-01,105.6,1973-09,15.48,51.61,7.09,4.8,45.2,5.68,0.01734104046242768,0.20000000000000107,0.017948717948717885,-0.3100000000000005,0.0,0.0022172949002217113,-0.005253940455341555,Bullish
1973-10-01,109.8,1973-10,15.91,52.2,6.79,4.6,45.6,5.68,0.03977272727272729,0.4299999999999997,0.011431893043983843,-0.2999999999999998,-0.20000000000000018,0.008849557522123908,0.0,Bullish
1973-11-01,102.0,1973-11,14.65,52.9,6.73,4.8,45.9,5.68,-0.07103825136612019,-1.2599999999999998,0.013409961685823646,-0.05999999999999961,0.20000000000000018,0.006578947368421018,0.0,Bearish
1973-12-01,94.78,1973-12,13.49,53.58,6.74,4.9,46.2,5.73,-0.07078431372549021,-1.1600000000000001,0.012854442344045314,0.009999999999999787,0.10000000000000053,0.0065359477124184995,0.008802816901408494,Bearish
1974-01-01,96.11,1974-01,13.53,53.56,6.99,5.1,46.6,5.73,0.014032496307237796,0.03999999999999915,-0.0003732736095557465,0.25,0.1999999999999993,0.008658008658008587,0.0,Neutral
1974-02-01,93.45,1974-02,12.96,53.3,6.96,5.2,47.2,5.73,-0.02767662053896569,-0.5699999999999985,-0.004854368932038944,-0.03000000000000025,0.10000000000000053,0.012875536480686733,0.0,Bearish
1974-03-01,97.44,1974-03,13.31,53.06,7.21,5.1,47.8,5.68,0.04269662921348316,0.34999999999999964,-0.004502814258911747,0.25,-0.10000000000000053,0.012711864406779627,-0.008726003490401535,Bullish
1974-04-01,92.46,1974-04,12.55,53.64,7.51,5.1,48.0,5.68,-0.05110837438423654,-0.7599999999999998,0.01093102148511127,0.2999999999999998,0.0,0.004184100418409997,0.0,Bearish
1974-05-01,89.67,1974-05,12.0,53.76,7.58,5.1,48.6,5.68,-0.030175210902011584,-0.5500000000000007,0.0022371364653244186,0.07000000000000028,0.0,0.012499999999999956,0.0,Bearish
1974-06-01,89.79,1974-06,11.89,54.11,7.54,5.4,49.0,5.7,0.0013382402141184357,-0.10999999999999943,0.006510416666666741,-0.040000000000000036,0.3000000000000007,0.008230452674897082,0.0035211267605634866,Bearish
1974-07-01,79.31,1974-07,10.39,54.43,7.81,5.5,49.4,5.7,-0.11671678360619231,-1.5,0.0059138791350952236,0.2699999999999996,0.09999999999999964,0.008163265306122325,0.0,Bearish
1974-08-01,76.03,1974-08,9.82,54.52,8.04,5.5,50.0,5.7,-0.04135670155087634,-0.5700000000000003,0.0016534999081390112,0.22999999999999954,0.0,0.012145748987854255,0.0,Bearish
1974-09-01,68.12,1974-09,8.68,54.62,8.04,5.9,50.6,5.64,-0.10403787978429557,-1.1400000000000006,0.0018341892883344535,0.0,0.40000000000000036,0.01200000000000001,-0.010526315789473717,Bearish
1974-10-01,69.44,1974-10,8.74,53.65,7.9,6.0,51.1,5.64,0.019377568995889494,0.0600000000000005,-0.017759062614426946,-0.1399999999999988,0.09999999999999964,0.009881422924901129,0.0,Bullish
1974-11-01,71.74,1974-11,8.95,52.8,7.68,6.6,51.5,5.64,0.03312211981566815,0.20999999999999908,-0.01584342963653307,-0.22000000000000064,0.5999999999999996,0.007827788649706457,0.0,Bullish
1974-12-01,67.07,1974-12,8.29,51.96,7.43,7.2,51.9,5.62,-0.06509618065235578,-0.6600000000000001,-0.015909090909090873,-0.25,0.6000000000000005,0.007766990291262044,-0.0035460992907800915,Bearish
1975-01-01,72.56,1975-01,8.92,50.91,7.5,8.1,52.1,5.62,0.08185477858953338,0.6300000000000008,-0.020207852193995457,0.07000000000000028,0.8999999999999995,0.003853564547206201,0.0,Bullish
1975-02-01,80.1,1975-02,9.76,49.67,7.39,8.1,52.5,5.62,0.10391400220507152,0.8399999999999999,-0.02435670791592992,-0.11000000000000032,0.0,0.007677543186180413,0.0,Bullish
1975-03-01,83.78,1975-03,10.16,48.64,7.73,8.6,52.7,5.55,0.04594257178526839,0.40000000000000036,-0.02073686329776525,0.34000000000000075,0.5,0.003809523809523929,-0.01245551601423489,Bullish
1975-04-01,84.72,1975-04,10.23,47.52,8.23,8.8,52.9,5.55,0.011219861542134169,0.07000000000000028,-0.023026315789473673,0.5,0.20000000000000107,0.003795066413662118,0.0,Neutral
1975-05-01,90.1,1975-05,10.82,46.32,8.06,9.0,53.2,5.55,0.06350330500472134,0.5899999999999999,-0.025252525252525304,-0.16999999999999993,0.1999999999999993,0.005671077504725952,0.0,Bullish
1975-06-01,92.4,1975-06,11.01,45.05,7.86,8.8,53.6,5.59,0.025527192008879096,0.1899999999999995,-0.027417962003454255,-0.20000000000000018,-0.1999999999999993,0.007518796992481258,0.007207207207207134,Bullish
1975-07-01,92.49,1975-07,10.9,44.18,8.06,8.6,54.2,5.59,0.0009740259740258495,-0.10999999999999943,-0.019311875693673652,0.20000000000000018,-0.20000000000000107,0.011194029850746245,0.0,Bearish
1975-08-01,85.71,1975-08,10.09,43.73,8.4,8.4,54.3,5.59,-0.0733052221861823,-0.8100000000000005,-0.010185604345857913,0.33999999999999986,-0.1999999999999993,0.0018450184501843658,0.0,Bearish
1975-09-01,84.67,1975-09,9.92,43.12,8.43,8.4,54.6,5.69,-0.012133940030334744,-0.16999999999999993,-0.013949233935513394,0.02999999999999936,0.0,0.005524861878453136,0.017889087656529634,Bearish
1975-10-01,88.57,1975-10,10.33,43.25,8.14,8.4,54.9,5.69,0.04606117869375215,0.41000000000000014,0.003014842300556708,-0.28999999999999915,0.0,0.005494505494505475,0.0,Bullish
1975-11-01,90.07,1975-11,10.44,43.3,8.05,8.3,55.3,5.69,0.01693575702833927,0.10999999999999943,0.0011560693641616826,-0.08999999999999986,-0.09999999999999964,0.007285974499089187,0.0,Neutral
1975-12-01,88.7,1975-12,10.25,43.51,8.0,8.2,55.5,5.76,-0.015210391917397481,-0.1899999999999995,0.00484988452655899,-0.05000000000000071,-0.10000000000000142,0.003616636528029016,0.012302284710017375,Bearish
1976-01-01,96.86,1976-01,11.19,44.7,7.74,7.9,55.6,5.76,0.09199549041713628,0.9399999999999995,0.027350034474833418,-0.2599999999999998,-0.29999999999999893,0.0018018018018017834,0.0,Bullish
1976-02-01,100.6,1976-02,11.59,45.81,7.79,7.7,55.8,5.76,0.03861243031179007,0.40000000000000036,0.024832214765100558,0.04999999999999982,-0.20000000000000018,0.003597122302158251,0.0,Bullish
1976-03-01,101.1,1976-03,11.63,47.0,7.73,7.6,55.9,5.89,0.00497017892644136,0.040000000000000924,0.025976860947391378,-0.05999999999999961,-0.10000000000000053,0.0017921146953405742,0.02256944444444442,Neutral
